rule;n;n_pos;n_neg;subset;acc;acc_std;rec;rec_std;prec;prec_std;fscore;fscore_std
Empty line should be followed by <p> tag on the next line.;4959;2;4957;0.3;0.999435370034281;8.06614236741332e-05;0.0;0.0;0.0;0.0;0.0;0.0
Top-level class BookmarkStack has to reside in its own source file.;4959;1;4958;0.3;0.9997983464408146;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
'static' modifier out of order with the JLS suggestions.;4959;1;4958;0.3;0.9997176850171405;9.878966496403875e-05;0.0;0.0;0.0;0.0;0.0;0.0
Empty catch block.;4959;1;4958;0.3;0.9995966928816294;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
'if' construct must use '{}'s.;4959;0;4959;0.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'CTOR_DEF' should be separated from previous statement.;4959;0;4959;0.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'else' construct must use '{}'s.;4959;0;4959;0.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'for' construct must use '{}'s.;4959;0;4959;0.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'protected' modifier out of order with the JLS suggestions.;4959;0;4959;0.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Distance between variable declaration and its first usage is more than '3';4959;0;4959;0.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Javadoc comment has parse error.;4959;0;4959;0.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GenericWhitespace '>' is followed by whitespace.;4959;0;4959;0.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Local variable name must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$';4959;0;4959;0.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Each variable declaration must be in its own statement.;4959;0;4959;0.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Catch parameter name 'eMissingResource' must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$'.;4959;0;4959;0.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'public' modifier out of order with the JLS suggestions.;4959;0;4959;0.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Array brackets at illegal position.;4959;0;4959;0.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
At-clauses have to appear in the order '[@param, @return, @throws, @deprecated]'.;4959;0;4959;0.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Parameter must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$';4959;0;4959;0.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Single-line Javadoc comment should be multi-line.;4959;0;4959;0.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'METHOD_DEF' should be separated from previous statement.;4959;0;4959;0.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Redundant <p> tag.;4959;0;4959;0.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Any;7438;5273;2165;0.4;0.9935735412745361;0.0002151115891368488;0.9962450218092169;0.0001858137487413775;0.9946982956101813;0.00031477548902122525;0.9954710136421724;0.00015110384260836877
'package' should be separated from previous statement.;7438;33;7405;0.4;0.999731110513579;1.1102230246251565e-16;1.0;0.0;0.9428571428571428;0.0;0.9705882352941175;1.1102230246251565e-16
'{' should be on the previous line;7438;740;6698;0.4;0.9995563323474054;0.00010500470120874447;0.9997297297297297;0.0005405405405405351;0.9958275420995439;0.000722738904836013;0.9977746896045041;0.0005265014645531834
First sentence of Javadoc is incomplete (period is missing) or not present.;7438;125;7313;0.4;0.9995697768217264;0.0001006092333093079;0.984;0.0;0.9903741935483872;0.005979834304916489;0.9871678196657598;0.002967492471482831
Line contains a tab character.;7438;5163;2275;0.4;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
Incorrect indentation level;7438;3639;3799;0.4;0.9943264318365153;0.0001448014199282971;0.9950810662269853;0.0004336283000291049;0.993334382679276;0.0004209921396983017;0.9942067956507288;0.0001479391347237516
<p> tag should be placed immediately before the first word, with no space after.;7438;5;7433;0.4;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
<p> tag should be preceded with an empty line.;7438;4;7434;0.4;0.9998117773595052;6.586420389307701e-05;0.9;0.12247448713915891;0.78;0.024494897427831803;0.8333333333333334;0.0680413817439772
'}' should be on the same line as the next part of a multi-block statement;7438;26;7412;0.4;0.9996907770906158;6.161032125507827e-05;0.95;0.017625291134445525;0.961076923076923;0.0007050116453778496;0.9554298642533936;0.009331036482941773
Wrong lexicographical order for import;7438;12;7426;0.4;0.9973514385587524;8.608663938464866e-05;0.16666666666666669;2.7755575615628914e-17;0.17144522144522148;0.00924279901767219;0.1688985507246377;0.004524061090929624
Line is longer than 100 characters;7438;140;7298;0.4;0.9942592094649101;0.0003898897553105773;0.8228571428571427;0.015583874449479604;0.8655883568422487;0.011051306779951284;0.8436053810077879;0.011110937338684127
Missing a Javadoc comment.;7438;21;7417;0.4;0.999462221027158;1.1102230246251565e-16;0.8571428571428571;0.0;0.9473684210526315;0.0;0.9;0.0
Abbreviation in name must contain no more than '2' consecutive capital letters;7438;32;7406;0.4;0.9976203280451734;0.00012100026888950399;0.759375;0.020009763241977653;0.7085913759443171;0.01416847573852;0.7329797127075441;0.014159871353507165
Member name must match pattern '^[a-z][a-z0-9][a-zA-Z0-9]*$';7438;10;7428;0.4;0.9995697768217264;5.3777897284224e-05;0.9;0.0;0.8045454545454547;0.027272727272727292;0.8493506493506494;0.01558441558441559
At-clause should have a non-empty description.;7438;22;7416;0.4;0.9998655552567894;0.0;0.9545454545454547;1.1102230246251565e-16;1.0;0.0;0.9767441860465118;1.1102230246251565e-16
Whitespace around a symbol is not followed by whitespace;7438;18;7420;0.4;0.9988303307340682;0.00014788921753156753;0.8;0.02721655269759088;0.7389473684210526;0.03148670739188639;0.7681365576102418;0.028070015249501333
'(' is followed by whitespace.;7438;14;7424;0.4;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
')' is preceded with whitespace.;7438;15;7423;0.4;0.9998789997311105;4.0333422963168e-05;0.9400000000000001;0.019999999999999997;1.0;0.0;0.9689655172413791;0.010344827586206884
"switch without ""default"" clause.";7438;1;7437;0.4;0.9997176660392579;7.240070996413721e-05;0.0;0.0;0.0;0.0;0.0;0.0
Whitespace around a symbol is not preceded by whitespace;7438;7;7431;0.4;0.9999058886797526;6.161032125512915e-05;0.9;0.06546536707079774;1.0;0.0;0.9461538461538461;0.0352505822688911
Symbol should be on a new line;7438;3;7435;0.4;0.9992067760150578;9.4111320247392e-05;0.0;0.0;0.0;0.0;0.0;0.0
Overload methods should not be split;7438;4;7434;0.4;0.9992202204893788;0.0001006092333093435;0.1;0.12247448713915891;0.125;0.15478479684172258;0.11071428571428572;0.1359490450762449
Empty line should be followed by <p> tag on the next line.;7438;2;7436;0.4;0.999731110513579;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Top-level class BookmarkStack has to reside in its own source file.;7438;1;7437;0.4;0.999771443936542;8.608663938467467e-05;0.0;0.0;0.0;0.0;0.0;0.0
'static' modifier out of order with the JLS suggestions.;7438;1;7437;0.4;0.9998252218338264;6.161032125512914e-05;0.0;0.0;0.0;0.0;0.0;0.0
Empty catch block.;7438;1;7437;0.4;0.9998655552567894;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'if' construct must use '{}'s.;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'CTOR_DEF' should be separated from previous statement.;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'else' construct must use '{}'s.;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'for' construct must use '{}'s.;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'protected' modifier out of order with the JLS suggestions.;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Distance between variable declaration and its first usage is more than '3';7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Javadoc comment has parse error.;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GenericWhitespace '>' is followed by whitespace.;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Local variable name must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$';7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Each variable declaration must be in its own statement.;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Catch parameter name 'eMissingResource' must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$'.;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'public' modifier out of order with the JLS suggestions.;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Array brackets at illegal position.;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
At-clauses have to appear in the order '[@param, @return, @throws, @deprecated]'.;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Parameter must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$';7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Single-line Javadoc comment should be multi-line.;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'METHOD_DEF' should be separated from previous statement.;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Redundant <p> tag.;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Any;7438;5273;2165;0.5;0.9934525410056466;0.00021720212989247622;0.9962450218092167;0.00011378721790253898;0.9945287841538564;0.0002969534924031601;0.9953861356516868;0.00015247384266480293
'package' should be separated from previous statement.;7438;33;7405;0.5;0.999731110513579;1.1102230246251565e-16;1.0;0.0;0.9428571428571428;0.0;0.9705882352941175;1.1102230246251565e-16
'{' should be on the previous line;7438;740;6698;0.5;0.9995563323474054;0.0001351152947179378;0.9995945945945947;0.0006192669858048369;0.995961586460006;0.001039719284074664;0.9977745074204842;0.0006772291368411963
First sentence of Javadoc is incomplete (period is missing) or not present.;7438;125;7313;0.5;0.9995159989244422;6.5864203893077e-05;0.984;0.0;0.987174193548387;0.0038875772691913764;0.9855807228915662;0.0019359822545370541
Line contains a tab character.;7438;5163;2275;0.5;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
Incorrect indentation level;7438;3639;3799;0.5;0.9943936542081204;0.00021720212989248243;0.9951085463039296;0.00043968123110744436;0.9934434610668743;0.00037355367093456143;0.994275188841146;0.00022209534854101003
<p> tag should be placed immediately before the first word, with no space after.;7438;5;7433;0.5;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
<p> tag should be preceded with an empty line.;7438;4;7434;0.5;0.9998521107824685;7.240070996417432e-05;0.95;0.09999999999999999;0.8099999999999999;0.06633249580710798;0.8722222222222223;0.06938886664887109
'}' should be on the same line as the next part of a multi-block statement;7438;26;7412;0.5;0.9996235547190105;8.06668459262916e-05;0.9384615384615385;0.01884222879063982;0.9533618233618235;0.01445960868900875;0.9456970887048579;0.011713210835859864
Wrong lexicographical order for import;7438;12;7426;0.5;0.9974186609303576;0.00010060923330929602;0.16666666666666669;2.7755575615628914e-17;0.17939393939393938;0.012331509060227768;0.17259552042160736;0.005636165912044117
Line is longer than 100 characters;7438;140;7298;0.5;0.9945818768486154;0.0003350345736589817;0.8328571428571427;0.022857142857142857;0.8735837558790609;0.008373888543753281;0.852510019275687;0.01094331474189925
Missing a Javadoc comment.;7438;21;7417;0.5;0.999462221027158;1.1102230246251565e-16;0.8571428571428571;0.0;0.9473684210526315;0.0;0.9;0.0
Abbreviation in name must contain no more than '2' consecutive capital letters;7438;32;7406;0.5;0.9975396611992471;0.00010500470120873879;0.753125;0.021875000000000002;0.6985858585858586;0.010729016543573631;0.7247027716211211;0.013575630912732898
Member name must match pattern '^[a-z][a-z0-9][a-zA-Z0-9]*$';7438;10;7428;0.5;0.9995697768217264;5.3777897284224e-05;0.9;0.0;0.8045454545454547;0.027272727272727292;0.8493506493506494;0.01558441558441559
At-clause should have a non-empty description.;7438;22;7416;0.5;0.9998655552567894;0.0;0.9545454545454547;1.1102230246251565e-16;1.0;0.0;0.9767441860465118;1.1102230246251565e-16
Whitespace around a symbol is not followed by whitespace;7438;18;7420;0.5;0.9988034417854262;9.411132024734917e-05;0.7833333333333333;0.016666666666666673;0.7394987468671679;0.028600843730424406;0.7603275340117446;0.01465241668693624
'(' is followed by whitespace.;7438;14;7424;0.5;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
')' is preceded with whitespace.;7438;15;7423;0.5;0.9999596665770369;6.161032125512914e-05;0.9800000000000001;0.030550504633038926;1.0;0.0;0.9896551724137932;0.01580198515502012
"switch without ""default"" clause.";7438;1;7437;0.5;0.9996504436676528;8.918055365297497e-05;0.0;0.0;0.0;0.0;0.0;0.0
Whitespace around a symbol is not preceded by whitespace;7438;7;7431;0.5;0.9999596665770369;6.161032125512914e-05;0.9571428571428571;0.06546536707079774;1.0;0.0;0.9769230769230768;0.035250582268891106
Symbol should be on a new line;7438;3;7435;0.5;0.9991798870664157;0.00011167819121967304;0.0;0.0;0.0;0.0;0.0;0.0
Overload methods should not be split;7438;4;7434;0.5;0.9991395536434524;0.00012322064251025827;0.05;0.10000000000000002;0.05833333333333333;0.1181453906563152;0.05357142857142858;0.10744006397493804
Empty line should be followed by <p> tag on the next line.;7438;2;7436;0.5;0.999731110513579;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Top-level class BookmarkStack has to reside in its own source file.;7438;1;7437;0.5;0.999731110513579;6.012551700723827e-05;0.0;0.0;0.0;0.0;0.0;0.0
'static' modifier out of order with the JLS suggestions.;7438;1;7437;0.5;0.9998386663081474;5.3777897284224e-05;0.0;0.0;0.0;0.0;0.0;0.0
Empty catch block.;7438;1;7437;0.5;0.9998655552567894;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'if' construct must use '{}'s.;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'CTOR_DEF' should be separated from previous statement.;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'else' construct must use '{}'s.;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'for' construct must use '{}'s.;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'protected' modifier out of order with the JLS suggestions.;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Distance between variable declaration and its first usage is more than '3';7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Javadoc comment has parse error.;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GenericWhitespace '>' is followed by whitespace.;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Local variable name must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$';7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Each variable declaration must be in its own statement.;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Catch parameter name 'eMissingResource' must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$'.;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'public' modifier out of order with the JLS suggestions.;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Array brackets at illegal position.;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
At-clauses have to appear in the order '[@param, @return, @throws, @deprecated]'.;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Parameter must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$';7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Single-line Javadoc comment should be multi-line.;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'METHOD_DEF' should be separated from previous statement.;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Redundant <p> tag.;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Any;14875;10546;4329;1;0.9946621848739495;0.00013842864055107267;0.9965863834629245;8.48119847335155e-05;0.9958875985898257;0.00014753196937053947;0.9962368634810057;9.744865474183485e-05
'package' should be separated from previous statement.;14875;66;14809;1;0.9999327731092438;1.1102230246251565e-16;1.0;0.0;0.9850746268656716;0.0;0.9924812030075186;1.1102230246251565e-16
'{' should be on the previous line;14875;1479;13396;1;0.9998117647058823;2.6890756302533348e-05;1.0;0.0;0.9981104790230914;0.0002695410421342359;0.999054327884115;0.0001349982201046096
First sentence of Javadoc is incomplete (period is missing) or not present.;14875;249;14626;1;0.999798319327731;1.1102230246251565e-16;0.9919678714859439;1.1102230246251565e-16;0.9959677419354838;1.1102230246251565e-16;0.9939637826961769;1.1102230246251565e-16
Line contains a tab character.;14875;10326;4549;1;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
Incorrect indentation level;14875;7278;7597;1;0.9968134453781511;0.00021512605042019184;0.9977603737290464;0.0002751440559837855;0.9957355706521616;0.0002696657487729684;0.996746917845123;0.00021964693854320327
<p> tag should be placed immediately before the first word, with no space after.;14875;9;14866;1;0.999872268907563;4.705882352939054e-05;0.888888888888889;1.1102230246251565e-16;0.9044444444444444;0.07100686803853536;0.895218438252494;0.034898075765735
<p> tag should be preceded with an empty line.;14875;8;14867;1;0.9999193277310925;4.033613445375561e-05;1.0;0.0;0.8733333333333334;0.05799105933644393;0.9313725490196079;0.03271240197710376
'}' should be on the same line as the next part of a multi-block statement;14875;51;14824;1;0.999690756302521;5.378151260502784e-05;0.9705882352941175;0.013153341044116388;0.9410697515580978;0.0055603134114918075;0.9555627553485919;0.007941297424659046
Wrong lexicographical order for import;14875;23;14852;1;0.9977478991596639;5.420005208940623e-05;0.26086956521739124;5.551115123125783e-17;0.26701016374929415;0.009595618744215727;0.26381913491996745;0.004678015335951241
Line is longer than 100 characters;14875;280;14595;1;0.9977277310924372;0.0001337798234765159;0.9210714285714285;0.0075677214644346924;0.956614768023301;0.0026721927085881056;0.9384866430936449;0.003841743372763043
Missing a Javadoc comment.;14875;42;14833;1;0.9988974789915964;3.293431586931438e-05;0.7833333333333333;0.0071428571428571504;0.8185146966854283;0.009023424801989026;0.8004933918147747;0.0055458110851363766
Abbreviation in name must contain no more than '2' consecutive capital letters;14875;63;14812;1;0.9984873949579832;5.420005208940623e-05;0.7888888888888889;0.007273929674533054;0.8439427030463358;0.010636046147325735;0.815434977524142;0.006103397059606243
Member name must match pattern '^[a-z][a-z0-9][a-zA-Z0-9]*$';14875;20;14855;1;0.9999462184873948;2.6890756302533348e-05;1.0;0.0;0.9619047619047618;0.019047619047619067;0.9804878048780488;0.009756097560975618
At-clause should have a non-empty description.;14875;43;14832;1;0.9998386554621849;4.4593274492170474e-05;0.9767441860465116;0.0;0.967970401691332;0.014949777138163013;0.9722798245200245;0.007503077762576647
Whitespace around a symbol is not followed by whitespace;14875;35;14840;1;0.9992268907563024;0.00014805186921374434;0.9428571428571428;0.0;0.7785950245878974;0.04105513450219514;0.8523067084809256;0.024425987920184463
'(' is followed by whitespace.;14875;28;14847;1;0.9999663865546218;3.3613445378166684e-05;1.0;0.0;0.9827586206896551;0.017241379310344807;0.9912280701754386;0.00877192982456143
')' is preceded with whitespace.;14875;29;14846;1;0.9999529411764705;3.080723156274247e-05;0.9758620689655173;0.015801985155020116;1.0;0.0;0.987719298245614;0.008039606482378692
"switch without ""default"" clause.";14875;1;14874;1;0.9999327731092438;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Whitespace around a symbol is not preceded by whitespace;14875;13;14862;1;0.9999865546218487;2.6890756302533348e-05;0.9846153846153847;0.030769230769230747;1.0;0.0;0.992;0.01599999999999997
Symbol should be on a new line;14875;5;14870;1;0.9992000000000001;7.018693451368255e-05;0.2;0.0;0.11393217893217893;0.013585312563984323;0.1446978021978022;0.010881683600675665
Overload methods should not be split;14875;8;14867;1;0.9990117647058823;7.982750982884145e-05;0.075;0.06123724356957946;0.07337662337662337;0.06109937601455122;0.07385964912280701;0.06066764582733403
Empty line should be followed by <p> tag on the next line.;14875;4;14871;1;0.9994957983193278;9.625425924888716e-05;0.25;0.0;0.19952380952380952;0.06977287415789869;0.21613275613275612;0.037510810714790406
Top-level class BookmarkStack has to reside in its own source file.;14875;1;14874;1;0.9998857142857143;3.08072315626916e-05;0.0;0.0;0.0;0.0;0.0;0.0
'static' modifier out of order with the JLS suggestions.;14875;2;14873;1;0.9999798319327731;3.0807231562742476e-05;1.0;0.0;0.9;0.1527525231651947;0.9400000000000001;0.09165151389911677
Empty catch block.;14875;1;14874;1;0.9999327731092438;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
'if' construct must use '{}'s.;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'CTOR_DEF' should be separated from previous statement.;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'else' construct must use '{}'s.;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'for' construct must use '{}'s.;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'protected' modifier out of order with the JLS suggestions.;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Distance between variable declaration and its first usage is more than '3';14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Javadoc comment has parse error.;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GenericWhitespace '>' is followed by whitespace.;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Local variable name must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$';14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Each variable declaration must be in its own statement.;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Catch parameter name 'eMissingResource' must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$'.;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'public' modifier out of order with the JLS suggestions.;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Array brackets at illegal position.;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
At-clauses have to appear in the order '[@param, @return, @throws, @deprecated]'.;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Parameter must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$';14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Single-line Javadoc comment should be multi-line.;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'METHOD_DEF' should be separated from previous statement.;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Redundant <p> tag.;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
